ID,editor,action,lineOfBusiness component,channel component,product component,domain_sequence,domain component,sub_domain_sequence,subdomain component,business_flow_sequence,business_flow component,sequence_uml,Task component,task sequence Qualifier,application component,correlation_id Qualifier,FK_Data[Application].CORRELATION_ID,api,Date Updated Qualifier
2221,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,4,Select Job / View Comments,10038,LS-OMS,GetAvailableAppointments,,,
2222,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,4,Select Job / View Comments,27267,(FED) - FASTBPM,POST /restservices/getLconDetails,10/23/2025,,
2223,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,4,Select Job / View Comments,19062,EDGE,UpdateDispatchWorkOrder,,,
2224,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,5,Contact Customer / Verify ETA,26965,SHM,checkStatus,,,
2225,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,5,Contact Customer / Verify ETA,26965,SHM,shmLoginPushCheck,10/7/2025,,
2226,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,6,Arrive on Prem / Update Job,28619,Atlas-UI,,POG no API,,
2227,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,6,Arrive on Prem / Update Job,27267,(FED) - FASTBPM,UpdateDispatchWorkOrder,9/22/2025,,
2228,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,6,Arrive on Prem / Update Job,19062,EDGE,UpdateDispatchWorkOrder,,,
2229,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,7,Review Order w/Customer,28619,Atlas-UI,,POG no API,,
2230,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,7,Review Order w/Customer,19062,EDGE,GETDETAILS,,,
2231,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,7,Review Order w/Customer,19062,EDGE,InquireDispatchWorkOrderList,9/22/2025,,
2232,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,7,Review Order w/Customer,27267,(FED) - FASTBPM,InquireDispatchWorkOrderList,9/22/2025,,
2233,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,7,Review Order w/Customer,10038,LS-OMS,retrieveSignature,,,
2234,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,7,Review Order w/Customer,10038,LS-OMS,saveSignature,,,
2235,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,7,Review Order w/Customer,10038,LS-OMS,sendOpticalSignatureDetails,,,
2236,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,7,Review Order w/Customer,10038,LS-OMS,sendSignatureDetails,,,
2237,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,7,Review Order w/Customer,10038,LS-OMS,submitSignature,,,
2238,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,7,Review Order w/Customer,27267,(FED) - FASTBPM,POST /restservices/getLconDetails,10/23/2025,,
2239,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,8,Isolate & Resolve,28619,Atlas-UI,,POG no API,,
2240,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,8,Isolate & Resolve,14311,LSBBT,/scanr/LoopCheckServlet,9/22/2025,,
2241,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,9,Create & Submit Damage Claim,28619,Atlas-UI,,POG no API,,
2242,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,9,Create & Submit Damage Claim,71,CAMS,addUnsubClaim,,,
2243,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,10,Submit Bury Request,28619,Atlas-UI,,POG no API,,
2244,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,10,Submit Bury Request,32007,ABWS-D,createAbwsTicket,9/29/2025,,
2245,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,10,Submit Bury Request,32007,ABWS-D,searchAbwsTicket,9/29/2025,,
2246,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,11,Check Quality / True Test,28619,Atlas-UI,,POG no API,,
2247,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,11,Check Quality / True Test,14311,LSBBT,/rgqualitycheck/RGQualityServlet,9/22/2025,,
2248,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,11,Check Quality / True Test,14311,LSBBT,getFiberTrueTestResults,,,
2249,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,11,Check Quality / True Test,14311,LSBBT,getTrueTestReport,,,
2250,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,11,Check Quality / True Test,14311,LSBBT,wllqualitycheck,,,
2251,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,12,Upload True Test & Scope Results,31529,EXFOWorx,,POG no API,,
2252,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,13,Close Job,28619,Atlas-UI,,POG no API,,
2253,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,13,Close Job,14311,LSBBT,/LSLPA/realNidCheck,9/22/2025,,
2254,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,13,Close Job,14311,LSBBT,/scanr/LoopCheckServlet,9/22/2025,,
2255,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,13,Close Job,19062,EDGE,INTERNALACTIVITIES,,,
2256,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,13,Close Job,19062,EDGE,requiredCPE,,,
2257,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,13,Close Job,19062,EDGE,TECHROUTEMANAGEMENT,,,
2258,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,13,Close Job,10101,ECO Suite,,,,
2259,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,13,Close Job,9899,Enabler LS,,,,
2260,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,13,Close Job,19101,ECM P8,/P8DocView/getContent,10/23/2025,,
2261,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,13,Close Job,27267,(FED) - FASTBPM,COMPLETE,,,
2262,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,13,Close Job,27267,(FED) - FASTBPM,getTechReleaseHoldStatus,,,
2263,bb0063,Add,Mass Markets,Field,Broadband,4,Service & Support,3,Resolve Issue,3,Troubleshoot / Repair Consumer Broadband,13,Close Job,27267,(FED) - FASTBPM,UpdateDispatchWorkOrder,9/22/2025,,
2264,tm0828,Add,Mass Markets,Online,Mobility,3,Use & Manage,4,Upgrade Device / Equipment,4,Upgrade Device,1,Log into AT&T Account,32768,IDP-WebAcctMgmt,/msapi/acct/login/unauth/service/v1/haloc/do/login,10/23/2025,,
2265,tm0828,Add,Mass Markets,Online,Mobility,3,Use & Manage,4,Upgrade Device / Equipment,4,Upgrade Device,1,Log into AT&T Account,32765,IDP-IDM,/msapi/idgraph/idgraphuserassociationms/v1/credentials/validation,,,
2266,tm0828,Add,Mass Markets,Online,Mobility,3,Use & Manage,4,Upgrade Device / Equipment,4,Upgrade Device,1,Log into AT&T Account,8841,MPSYS,POST /spm/v1/validate,10/10/2025,,
2267,tm0828,Add,Mass Markets,Online,Mobility,3,Use & Manage,4,Upgrade Device / Equipment,4,Upgrade Device,1,Log into AT&T Account,32768,IDP-WebAcctMgmt,/msapi/login/unauth/service/v1/haloc/oidc/redirect,,,
2268,tm0828,Add,Mass Markets,Online,Mobility,3,Use & Manage,4,Upgrade Device / Equipment,4,Upgrade Device,1,Log into AT&T Account,32768,IDP-WebAcctMgmt,Request Authentication,,,
2269,tm0828,Add,Mass Markets,Online,Mobility,3,Use & Manage,4,Upgrade Device / Equipment,4,Upgrade Device,1,Log into AT&T Account,27460,Halo.C AM,/hcas/v1/txn-authorize,10/7/2025,,
2270,tm0828,Add,Mass Markets,Online,Mobility,3,Use & Manage,4,Upgrade Device / Equipment,4,Upgrade Device,2,Go to Account Overview,32768,IDP-WebAcctMgmt,/msapi/accountservices/v2/snapshot,,,
2271,tm0828,Add,Mass Markets,Online,Mobility,3,Use & Manage,4,Upgrade Device / Equipment,4,Upgrade Device,2,Go to Account Overview,8841,MPSYS,POST /moup/v1/inquireDetails,10/10/2025,,
2272,tm0828,Add,Mass Markets,Online,Mobility,3,Use & Manage,4,Upgrade Device / Equipment,4,Upgrade Device,2,Go to Account Overview,31468,IDP-Customer Graph Cloud,/msapi/idgraph/idgraphuserprofilems/v1/user/inquireDetails,9/23/2025,,
2273,tm0828,Add,Mass Markets,Online,Mobility,3,Use & Manage,4,Upgrade Device / Equipment,4,Upgrade Device,2,Go to Account Overview,31548,IDP-Upper Funnel Cloud,,,,
2274,tm0828,Add,Mass Markets,Online,Mobility,3,Use & Manage,4,Upgrade Device / Equipment,4,Upgrade Device,2,Go to Account Overview,32560,Products & Offers – Cloud,/msapi/accountservices/v2/profile/account,9/23/2025,,
2275,tm0828,Add,Mass Markets,Online,Mobility,3,Use & Manage,4,Upgrade Device / Equipment,4,Upgrade Device,2,Go to Account Overview,18193,TLG-MOB,,,,
2276,tm0828,Add,Mass Markets,Online,Mobility,3,Use & Manage,4,Upgrade Device / Equipment,4,Upgrade Device,3,Check Upgrade Eligibility,33758,IDP-Web-Sales,/msapi/onlinesalesorchestration/upgrade-eligibility-papi/v1/account/eligibilities,9/22/2025,,
2277,tm0828,Add,Mass Markets,Online,Mobility,3,Use & Manage,4,Upgrade Device / Equipment,4,Upgrade Device,3,Check Upgrade Eligibility,31548,IDP-Upper Funnel Cloud,,,,
2278,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,4,Upgrade Device,4,Filter and Compare Phones,33758,IDP-Web-Sales,/msapi/onlinesalesorchestration/products-details-papi/v1/products/devicedetails/prod10340586?skuId=sku2360514&mode=buyflow&productTypes=device&paymentType=postpaid,,,
2279,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,4,Upgrade Device,4,Filter and Compare Phones,33758,IDP-Web-Sales,/msapi/sales/buywirelessorchestrationms/v1/auth/flowdetails,,,
2280,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,4,Upgrade Device,4,Filter and Compare Phones,33758,IDP-Web-Sales,"""/msapi/salesproductorchestration/v1/devicedetails?losgTypes=NEW&paymentType=postpaid&offerTypes=standalone",tradein&mode=buyflow&productTypes=device,"accessory&expand=compatibleFeatures&allowExpired=true&uniqueUrlName=apple-iphone-13&losgId=&haloCPage=IDP_PDP""",
2281,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,4,Upgrade Device,4,Filter and Compare Phones,33758,IDP-Web-Sales,/msapi/wirelessorder/v1/auth/flowdetails?insuranceDetails=true&customerProfileDetails=true&applicationStatus=false&haloCPage=IDP_PDP,,,
2282,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,4,Upgrade Device,4,Filter and Compare Phones,31548,IDP-Upper Funnel Cloud,,,,
2283,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,4,Upgrade Device,5,Select Phone,31548,IDP-Upper Funnel Cloud,,,,
2284,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,4,Upgrade Device,5,Select Phone,33825,IDP-Commerce-Cart&Pricing,/idpcms/sales/prod/wireless/devices.skumapping.js,,,
2285,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,4,Upgrade Device,6,Customize the Phone,33758,IDP-Web-Sales,/msapi/idp-content-orchestration/v1/scms/shared/offers/offertile,,,
2286,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,4,Upgrade Device,6,Customize the Phone,33758,IDP-Web-Sales,/msapi/salesapi/products-papi/v1/offers/tile,,,
2287,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,4,Upgrade Device,6,Customize the Phone,33825,IDP-Commerce-Cart&Pricing,,,,
2288,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,2,Order Plan/Device,4,Upgrade Device,6,Customize the Phone,31548,IDP-Upper Funnel Cloud,,,,
2289,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,3,Order Addtional Products/Services,4,Upgrade Device,7,Select Add-ons,33758,IDP-Web-Sales,/msapi/fulfillment/v1/available-options?options=DOO&zip=<zip code>,,,
2290,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,3,Order Addtional Products/Services,4,Upgrade Device,7,Select Add-ons,31468,IDP-Customer Graph Cloud,,,,
2291,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,3,Order Addtional Products/Services,4,Upgrade Device,7,Select Add-ons,33758,IDP-Web-Sales,search/v1/accessories?<query params>,,,
2292,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,3,Order Addtional Products/Services,4,Upgrade Device,7,Select Add-ons,33758,IDP-Web-Sales,search/v1/plpaccessories?app-id=sales&rows=5&q=displayNameEscaped:<keyword>,,,
2293,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,3,Order Addtional Products/Services,4,Upgrade Device,7,Select Add-ons,31548,IDP-Upper Funnel Cloud,,,,
2294,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,3,Order Addtional Products/Services,4,Upgrade Device,7,Select Add-ons,27531,Digital IDP,/msapi/cart/v1/skinnycart/,9/23/2025,,
2295,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,3,Order Addtional Products/Services,4,Upgrade Device,7,Select Add-ons,27531,Digital IDP,/msapi/cart/v1/,9/23/2025,,
2296,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,4,Build Cart,4,Upgrade Device,8,Review Cart,31548,IDP-Upper Funnel Cloud,,,,
2297,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,4,Build Cart,4,Upgrade Device,8,Review Cart,33825,IDP-Commerce-Cart&Pricing,/cart/v1/review-cart,,,
2298,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,5,Checkout,4,Upgrade Device,9,Checkout,33921,IDP-Cart-and-Checkout-UI,,,,
2299,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,5,Checkout,4,Upgrade Device,9,Checkout,33825,IDP-Commerce-Cart&Pricing,,,,
2300,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,5,Checkout,4,Upgrade Device,9,Checkout,32768,IDP-WebAcctMgmt,,,,
2301,tm0828,Add,Mass Markets,Online,Mobility,1,Shop & Purchase,5,Checkout,4,Upgrade Device,9,Checkout,33758,IDP-Web-Sales,,,,
2302,tm0828,Add,Mass Markets,Online,Mobility,2,Onboard & Activate,1,Receive Products,4,Upgrade Device,10,Schedule Device Delivery / Pickup,21053,YODA,,,,
2303,tm0828,Add,Mass Markets,Online,Mobility,2,Onboard & Activate,1,Receive Products,4,Upgrade Device,10,Schedule Device Delivery / Pickup,31548,IDP-Upper Funnel Cloud,,,,
2304,tm0828,Add,Mass Markets,Online,Mobility,2,Onboard & Activate,1,Receive Products,4,Upgrade Device,10,Schedule Device Delivery / Pickup,33758,IDP-Web-Sales,,,,
2305,tm0828,Add,Mass Markets,Online,Mobility,2,Onboard & Activate,1,Receive Products,4,Upgrade Device,10,Schedule Device Delivery / Pickup,23488,OCE,,,,
2306,bb0063,Add,Mass Markets,Retail,Mobility,2,Onboard & Activate,3,Setup & Activate,7,Upgrade/Trade-In Device,1,Lookup & Authenticate Customer,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
2307,ac412t,Add,Mass Markets,Retail,Mobility,2,Onboard & Activate,3,Setup & Activate,7,Upgrade/Trade-In Device,1,Lookup & Authenticate Customer,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
2308,bb0063,Add,Mass Markets,Retail,Mobility,2,Onboard & Activate,3,Setup & Activate,7,Upgrade/Trade-In Device,1,Lookup & Authenticate Customer,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireAuthorizedUsers/version=120.5.24/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
2309,ac412t,Add,Mass Markets,Retail,Mobility,2,Onboard & Activate,3,Setup & Activate,7,Upgrade/Trade-In Device,1,Lookup & Authenticate Customer,18193,TLG-MOB,appQueryBeanTracer/getEquInstmntInfoSum,9/22/2025,,
2310,ac412t,Add,Mass Markets,Retail,Mobility,2,Onboard & Activate,3,Setup & Activate,7,Upgrade/Trade-In Device,1,Lookup & Authenticate Customer,18193,TLG-MOB,appQueryBeanTracer/getSecurityParams,9/22/2025,,
2311,ac412t,Add,Mass Markets,Retail,Mobility,2,Onboard & Activate,3,Setup & Activate,7,Upgrade/Trade-In Device,1,Lookup & Authenticate Customer,18193,TLG-MOB,AppQueryBeanTracer/getUpgradeEligibility,9/22/2025,,
2312,ac412t,Add,Mass Markets,Retail,Mobility,2,Onboard & Activate,3,Setup & Activate,7,Upgrade/Trade-In Device,1,Lookup & Authenticate Customer,18193,TLG-MOB,AppQueryBeanTracer/getUpgradeEligibility,9/22/2025,,
2313,ac412t,Add,Mass Markets,Retail,Mobility,2,Onboard & Activate,3,Setup & Activate,7,Upgrade/Trade-In Device,1,Lookup & Authenticate Customer,18193,TLG-MOB,AppQueryBeanTracer/getUserInfo,9/22/2025,,
2314,bb0063,Add,Mass Markets,Retail,Mobility,2,Onboard & Activate,3,Setup & Activate,7,Upgrade/Trade-In Device,1,Lookup & Authenticate Customer,20180,CSI - Product and Offer Mgt,/service=com.att.csi.m2e.InquireCPNIDetails/version=136.6.10/envContext=PROD/routeOffer=AE2P01,9/30/2025,,
2315,bb0063,Add,Mass Markets,Retail,Mobility,2,Onboard & Activate,3,Setup & Activate,7,Upgrade/Trade-In Device,1,Lookup & Authenticate Customer,20180,CSI - Product and Offer Mgt,/service=com.att.csi.m2e.InquireCPNIDetails/version=136.6.10/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
2316,ac412t,Add,Mass Markets,Retail,Mobility,2,Onboard & Activate,3,Setup & Activate,7,Upgrade/Trade-In Device,1,Lookup & Authenticate Customer,20180,CSI - Product and Offer Mgt,/service=com.att.csi.m2e.InquireCPNIDetails/version=136.6.10/envContext=PROD/routeOffer=ASCP01,9/22/2025,,
2317,bb0063,Add,Mass Markets,Retail,Mobility,2,Onboard & Activate,3,Setup & Activate,7,Upgrade/Trade-In Device,1,Lookup & Authenticate Customer,20180,CSI - Product and Offer Mgt,/service=com.att.csi.m2e.InquireCPNIDetails/version=136.6.10/envContext=PROD/routeOffer=AW2P01,9/22/2025,,
2318,ac412t,Add,Mass Markets,Retail,Mobility,2,Onboard & Activate,3,Setup & Activate,7,Upgrade/Trade-In Device,1,Lookup & Authenticate Customer,18193,TLG-MOB,BanLevelAgreementConvBeanTracer/setBanPK,9/22/2025,,
2319,ac412t,Add,Mass Markets,Retail,Mobility,2,Onboard & Activate,3,Setup & Activate,7,Upgrade/Trade-In Device,1,Lookup & Authenticate Customer,18257,OPUS - C,,POG no API,,
2320,ac412t,Add,Mass Markets,Retail,Mobility,2,Onboard & Activate,3,Setup & Activate,7,Upgrade/Trade-In Device,1,Lookup & Authenticate Customer,18193,TLG-MOB,BanServicesBeanTracer/createNewMemo,9/22/2025,,
2321,ac412t,Add,Mass Markets,Retail,Mobility,2,Onboard & Activate,3,Setup & Activate,7,Upgrade/Trade-In Device,1,Lookup & Authenticate Customer,18193,TLG-MOB,GroupLevelServicesBeanTracer/getGroupDataInfo,9/22/2025,,
2322,ac412t,Add,Mass Markets,Retail,Mobility,2,Onboard & Activate,3,Setup & Activate,7,Upgrade/Trade-In Device,1,Lookup & Authenticate Customer,20182,CSI - Customer Care,/service=com.att.csi.m2e.InquireSubscriberPromoDetails/version=242.5.10/envContext=PROD/routeOffer=AE2P01,9/22/2025,,
